CATEGORY,BARCODE,NAME,PRICE_MIN,PRICE_MAX,IMAGE,CATEGORY_NAME,UNIT,DISPLAY,retailer,from,to,null
26,5228,Κουνουπίδια,2.25,2.25,,Λαχανικά,Kg,,xalkiadakis,21-10-2025,27-10-2025,
19,5211,Κρεμμύδια ξερά,0.88,0.88,,Λαχανικά,Kg,,xalkiadakis,21-10-2025,27-10-2025,
20,5244,Κρεμμύδια φρέσκα,0.78,0.78,,Λαχανικά,Kg,,xalkiadakis,21-10-2025,27-10-2025,
25,5239,Λάχανα,0.63,0.63,,Λαχανικά,Kg,,xalkiadakis,21-10-2025,27-10-2025,
2,5298,Λεμόνια,1.95,1.95,,Φρούτα,Kg,,xalkiadakis,21-10-2025,27-10-2025,
30,5232,Μαϊντανός,0.78,0.78,,Λαχανικά,Kg,,xalkiadakis,21-10-2025,27-10-2025,
9,29248,Μανιτάρια,4.15,4.15,,Λαχανικά,Kg,,xalkiadakis,21-10-2025,27-10-2025,
5,177092,Μανταρίνια,0.00,0.00,,Φρούτα,Kg,,xalkiadakis,21-10-2025,27-10-2025,
15,118449,Μαρούλια,0.64,0.64,,Λαχανικά,Kg,,xalkiadakis,21-10-2025,27-10-2025,
29,5216,Μελιτζάνες,1.85,1.85,,Λαχανικά,Kg,,xalkiadakis,21-10-2025,27-10-2025,
7.1,5245,Μήλα Golden Delicious,1.98,1.98,,Φρούτα,Kg,,xalkiadakis,21-10-2025,27-10-2025,
7.2,5215,Μήλα Granny Smith ,1.95,1.95,,Φρούτα,Kg,,xalkiadakis,21-10-2025,27-10-2025,
7.3,5208,Μήλα Starkin Delicious,1.45,1.45,,Φρούτα,Kg,,xalkiadakis,21-10-2025,27-10-2025,
3,5237,Μπανάνες,1.75,1.75,,Φρούτα,Kg,,xalkiadakis,21-10-2025,27-10-2025,
27,5236,Μπρόκολο,2.68,2.68,,Λαχανικά,Kg,,xalkiadakis,21-10-2025,27-10-2025,
22,5241,Παντζάρια,1.37,1.37,,Λαχανικά,Kg,,xalkiadakis,21-10-2025,27-10-2025,
17,43492,Πατάτες,0.98,0.98,,Λαχανικά,Kg,,xalkiadakis,21-10-2025,27-10-2025,
17.2,55033,Πατάτες εγχώριες,0.72,0.72,,Λαχανικά,Kg,,xalkiadakis,21-10-2025,27-10-2025,
17.1,44153,Πατάτες Κύπρου,1.35,1.35,,Λαχανικά,Kg,,xalkiadakis,21-10-2025,27-10-2025,
28.2,5321,Πιπεριές μακριές,3.25,3.25,,Λαχανικά,Kg,,xalkiadakis,21-10-2025,27-10-2025,
28.1,5222,Πιπεριές χονδρές,2.45,2.45,,Λαχανικά,Kg,,xalkiadakis,21-10-2025,27-10-2025,
4,5213,Πορτοκάλια Βαλέντσια,1.68,1.68,,Φρούτα,Kg,,xalkiadakis,21-10-2025,27-10-2025,
24,5273,Ραπανάκια,1.85,1.85,,Λαχανικά,Kg,,xalkiadakis,21-10-2025,27-10-2025,
8,5323,Ρόδια,2.35,2.35,,Φρούτα,Kg,,xalkiadakis,21-10-2025,27-10-2025,
16,118438,Ρόκα,1.20,1.20,,Λαχανικά,Kg,,xalkiadakis,21-10-2025,27-10-2025,
32,5243,Σέλινο,0.78,0.78,,Λαχανικά,Kg,,xalkiadakis,21-10-2025,27-10-2025,
18,98893,Σκόρδα (κομμάτι),0.58,0.58,,Λαχανικά,τμχ.,,xalkiadakis,21-10-2025,27-10-2025,
21,5259,Σπανάκι,2.15,2.15,,Λαχανικά,Kg,,xalkiadakis,21-10-2025,27-10-2025,
11,5234,Τομάτες,1.80,1.80,,Λαχανικά,Kg,,xalkiadakis,21-10-2025,27-10-2025,
12,86360,Τοματίνια,2.25,2.25,,Λαχανικά,Kg,,xalkiadakis,21-10-2025,27-10-2025,
33,5277,Φασολάκια ,3.95,3.95,,Λαχανικά,Kg,,xalkiadakis,21-10-2025,27-10-2025,
