CATEGORY,BARCODE,NAME,PRICE_MIN,PRICE_MAX,IMAGE,CATEGORY_NAME,UNIT,DISPLAY,retailer,from,to
23,397088,ΚΑΡΟΤΑ ΕΓΧΩΡΙΑ,0.78,0.9,,Λαχανικά,Kg,,galaxias,19-11-2024,25-11-2024
24,397221,ΡΑΠΑΝΑΚΙΑ ΕΓΧΩΡΙΑ  ΤΕΜΑΧΙΑ,1.48,1.48,,Λαχανικά,Kg,,galaxias,19-11-2024,25-11-2024
25,397132,ΛΑΧΑΝΑ ΕΓΧΩΡΙΑ,0.88,0.88,,Λαχανικά,Kg,,galaxias,19-11-2024,25-11-2024
26,397117,ΚΟΥΝΟΥΠΙΔΙΑ ΕΓΧΩΡΙΑ,2.43,2.43,,Λαχανικά,Kg,,galaxias,19-11-2024,25-11-2024
27,80019785,ΜΠΡΟΚΟΛΟ ΠΑΓΟΥ ΕΓΧΩΡΙΟ,3.2,3.2,,Λαχανικά,Kg,,galaxias,19-11-2024,25-11-2024
28,397207,ΠΙΠΕΡΙΕΣ ΠΡΑΣΙΝΕΣ ΕΓΧΩΡΙΕΣ,2.6,2.6,,Λαχανικά,Kg,,galaxias,19-11-2024,25-11-2024
28.1,80013506,ΠΙΠΕΡΙΕΣ ΝΤΟΛΜΑ ΕΓΧΩΡΙΕΣ ΚΙΛ,2.96,2.96,,Λαχανικά,Kg,,galaxias,19-11-2024,25-11-2024
28.2,397206,ΠΙΠΕΡΙΕΣ ΚΕΡΑΤΑ Α' ΕΓΧΩΡΙΕΣ,2.59,2.59,,Λαχανικά,Kg,,galaxias,19-11-2024,25-11-2024
29,397263,ΜΕΛΙΤΖΑΝΕΣ ΦΛΑΣΚΕΣ ΕΓΧΩΡΙΕΣ,1.58,1.58,,Λαχανικά,Kg,,galaxias,19-11-2024,25-11-2024
30,397148,ΜΑΙΝΤΑΝΟΣ ΕΓΧΩΡΙΟΣ ΤΕΜ,0.7,0.7,,Λαχανικά,Kg,,galaxias,19-11-2024,25-11-2024
31,397015,ΑΝΙΘΑ ΕΓΧΩΡΙΑ ΤΕΜΑΧΙΟ,0.7,0.7,,Λαχανικά,Kg,,galaxias,19-11-2024,25-11-2024
32,80023018,ΣΕΛΙΝΟ ΕΓΧΩΡΙΑ ΤΕΜΑΧΙΟ,0.7,0.7,,Λαχανικά,Kg,,galaxias,19-11-2024,25-11-2024
33,397260,ΦΑΣΟΛΙΑ ΜΠΑΡΜΠΟΥΝΙΑ ΕΓΧΩΡΙΑ,3.3,3.3,,Λαχανικά,Kg,,galaxias,19-11-2024,25-11-2024
33,397261,ΦΑΣΟΛΙΑ ΤΣΑΟΥΛΙΑ ΕΓΧΩΡΙΑ,3.55,3.55,,Λαχανικά,Kg,,galaxias,19-11-2024,25-11-2024
1,2130008000000,ΣΤΑΦΥΛΙΑ ΚΟΚΚΙΝΑ ΑΣΠΟΡΑ,3.49,3.49,1_Stafilia_Kokkina_Aspora.jpg,Φρούτα,Kg,,egnatia,19-11-2024,25-11-2024
2,2130013000000,ΛΕΜΟΝΙΑ,1.39,1.39,2_Lemonia.jpg,Φρούτα,Kg,,egnatia,19-11-2024,25-11-2024
3,2130012000000,ΜΠΑΝΑΝΕΣ,1.59,1.59,3_Mpananes.jpg,Φρούτα,Kg,,egnatia,19-11-2024,25-11-2024
4,2130115000000,ΠΟΡΤΟΚΑΛΙΑ,1.19,1.29,4_Portokalia_Valencia.jpg,Φρούτα,Kg,,egnatia,19-11-2024,25-11-2024
5,2130053000000,ΜΑΝΤΑΡΙΝΙΑ,1.79,1.79,5_Klimentines_Kalathi.jpg,Φρούτα,Kg,,egnatia,19-11-2024,25-11-2024
6,2130025000000,ΑΧΛΑΔΙΑ,1.49,1.95,6_Achladia_Kristalia.jpg,Φρούτα,Kg,,egnatia,19-11-2024,25-11-2024
