CATEGORY,BARCODE,NAME,PRICE_MIN,PRICE_MAX,IMAGE,CATEGORY_NAME,UNIT,DISPLAY,retailer,from,to,null
15,210685500,Μαρούλια,0.67,0.79,0317719_1.jpg,Λαχανικά,Kg,,masoutis,19-08-2025,25-08-2025,
16,520013430,Ρόκα,9.58,9.58,3573615_1.jpg,Λαχανικά,Kg,,masoutis,19-08-2025,25-08-2025,
18,843701919,Σκόρδα (κομμάτι),0.43,0.45,0496489_1.jpg,Λαχανικά,τμχ.,,masoutis,19-08-2025,25-08-2025,
19,219855300,Κρεμμύδια ξερά,0.88,0.95,2152155_1.jpg,Λαχανικά,Kg,,masoutis,19-08-2025,25-08-2025,
20,520013430,Κρεμμύδια φρέσκα,0.78,0.78,0574418_1.jpg,Λαχανικά,Kg,,masoutis,19-08-2025,25-08-2025,
21,210614200,Σπανάκι,3.3,3.3,0317685_1.jpg,Λαχανικά,Kg,,masoutis,19-08-2025,25-08-2025,
22,210613800,Παντζάρια,1.33,1.33,0317636_1.jpg,Λαχανικά,Kg,,masoutis,19-08-2025,25-08-2025,
23,210686900,Καρότα,0.75,0.85,0318261_1.jpg,Λαχανικά,Kg,,masoutis,19-08-2025,25-08-2025,
24,520011861,Ραπανάκια,6.32,6.32,0444836_1.jpg,Λαχανικά,Kg,,masoutis,19-08-2025,25-08-2025,
25,210686800,Λάχανα,0.62,2.18,0317727_1.jpg,Λαχανικά,Kg,,masoutis,19-08-2025,25-08-2025,
26,210615100,Κουνουπίδια,2.2,2.49,0317776_1.jpg,Λαχανικά,Kg,,masoutis,19-08-2025,25-08-2025,
27,210637800,Μπρόκολα,2.95,2.95,3204070_1.jpg,Λαχανικά,Kg,,masoutis,19-08-2025,25-08-2025,
29,219856800,Μελιτζάνες,1.1,1.68,0317669_1.jpg,Λαχανικά,Kg,,masoutis,19-08-2025,25-08-2025,
30,520013430,Μαϊντανός,6.2,6.2,0318469_1.jpg,Λαχανικά,Kg,,masoutis,19-08-2025,25-08-2025,
31,520013430,Ανηθος,6.6,6.6,0437285_1.jpg,Λαχανικά,Kg,,masoutis,19-08-2025,25-08-2025,
32,210691500,Σέλινο,1.68,3.49,0317768_1.jpg,Λαχανικά,Kg,,masoutis,19-08-2025,25-08-2025,
33,210665900,Φασολάκια,3.12,3.58,,Λαχανικά,Kg,,masoutis,19-08-2025,25-08-2025,
17.1,210681000,Πατάτες Κύπρου,1.45,1.45,1697325_1.jpg,Λαχανικά,Kg,,masoutis,19-08-2025,25-08-2025,
17.2,219859100,Πατάτες εγχώριες,0.62,1.8,0317479_1.jpg,Λαχανικά,Kg,,masoutis,19-08-2025,25-08-2025,
17.3,219809600,Πατάτες εισαγωγής,1.98,1.98,0539759_1.jpg,Λαχανικά,Kg,,masoutis,19-08-2025,25-08-2025,
28.1,520037810,Πιπεριές χονδρές,2.09,2.09,0317651_1.jpg,Λαχανικά,Kg,,masoutis,19-08-2025,25-08-2025,
28.2,764460243,Πιπεριές μακριές,2.32,2.72,0317644_1.jpg,Λαχανικά,Kg,,masoutis,19-08-2025,25-08-2025,
7.1,210686500,Μήλα Golden Delicious,2.08,2.23,0317149_1.jpg,Φρούτα,Kg,,masoutis,19-08-2025,25-08-2025,
7.2,219860900,Μήλα Granny Smith,2.45,2.45,0317131_1.jpg,Φρούτα,Kg,,masoutis,19-08-2025,25-08-2025,
7.3,210647400,Μήλα Starkin Delicious,2.19,2.19,3339017_1.jpg,Φρούτα,Kg,,masoutis,19-08-2025,25-08-2025,
1,14202334,Σταφύλια,2.89,2.99,transparent.png,Φρούτα,Kg,,marketin,19-08-2025,25-08-2025,
2,14202067,Λεμόνια,2.52,2.79,14202067_1.jpg,Φρούτα,Kg,,marketin,19-08-2025,25-08-2025,
3,14202293,Μπανάνες,1.25,1.89,14202293_1.jpg,Φρούτα,Kg,,marketin,19-08-2025,25-08-2025,
4,14202467,Πορτοκάλια,1.18,1.28,14202467_1.jpg,Φρούτα,Kg,,marketin,19-08-2025,25-08-2025,
6,14202768,Αχλάδια,2.25,2.37,14202768_1.jpg,Φρούτα,Kg,,marketin,19-08-2025,25-08-2025,
7.4,14202105,Μήλα Gala,1.79,2.09,14202105_1.jpg,Φρούτα,Kg,,marketin,19-08-2025,25-08-2025,
9,14202126,Μανιτάρια,1.37,4.19,14202126_1.jpg,Λαχανικά,Kg,,marketin,19-08-2025,25-08-2025,
11,14202121,Τομάτες,1.7,2.19,14202121_1.jpg,Λαχανικά,Kg,,marketin,19-08-2025,25-08-2025,
12,89009116,Τοματίνια,1.7,1.95,89009116_1.jpg,Λαχανικά,Kg,,marketin,19-08-2025,25-08-2025,
13,14202005,Αγγούρια,0.48,1.75,14202005_1.jpg,Λαχανικά,Kg,,marketin,19-08-2025,25-08-2025,
14,14202384,Κολοκύθια,1,1.19,14202384_1.jpg,Λαχανικά,kg,,marketin,19-08-2025,25-08-2025,
15,14202591,Μαρούλια,0.67,0.79,14202591_1.jpg,Λαχανικά,Kg,,marketin,19-08-2025,25-08-2025,
16,14202031,Ρόκα,0.85,0.95,14202031_1.jpg,Λαχανικά,Kg,,marketin,19-08-2025,25-08-2025,
17.1,89089334,Πατάτες Κύπρου,2.89,3.19,transparent.png,Λαχανικά,Kg,,marketin,19-08-2025,25-08-2025,
17.3 ,14202108,Πατάτες εισαγωγής,0.55,2.45,14202108_1.jpg,,,,marketin,19-08-2025,25-08-2025,
18,14202156,Σκόρδα (κομμάτι),0.6,0.69,14202156_1.jpg,Λαχανικά,τμχ.,,marketin,19-08-2025,25-08-2025,
19,14202389,Κρεμμύδια ξερά,0.88,0.97,14202389_1.jpg,Λαχανικά,Kg,,marketin,19-08-2025,25-08-2025,
20,89004469,Κρεμμύδια φρέσκα,0.75,0.95,89004469_1.jpg,Λαχανικά,Kg,,marketin,19-08-2025,25-08-2025,
23,14202232,Καρότα,0.75,0.89,14202232_1.jpg,Λαχανικά,Kg,,marketin,19-08-2025,25-08-2025,
27,14202767,Μπρόκολο,2.95,3.15,14202767_1.jpg,Λαχανικά,Kg,,marketin,19-08-2025,25-08-2025,
28.1,14202001,Πιπεριές χονδρές,2.03,2.59,14202001_1.jpg,Λαχανικά,Kg,,marketin,19-08-2025,25-08-2025,
28.2,14202684,Πιπεριές μακριές,2.3,3.09,14202684_1.jpg,Λαχανικά,Kg,,marketin,19-08-2025,25-08-2025,
29,14202454,Μελιτζάνες,1.15,1.99,14202454_1.jpg,Λαχανικά,Kg,,marketin,19-08-2025,25-08-2025,
30,14202082,Μαϊντανός,0.62,0.72,14202082_1.jpg,Λαχανικά,Kg,,marketin,19-08-2025,25-08-2025,
31,14202047,’νηθος,0.62,0.75,14202047_1.jpg,Λαχανικά,Kg,,marketin,19-08-2025,25-08-2025,
32,14202367,Σέλινο,0.55,0.65,14202367_1.jpg,Λαχανικά,Kg,,marketin,19-08-2025,25-08-2025,
1,198089/198267                                               ,Σταφύλια,3.19,3.29,,Φρούτα,Kg,,mymarket,19-08-2025,25-08-2025,
2,198231                                                      ,Λεμόνια,2.70,2.70,198231_E1.jpg,Φρούτα,Kg,,mymarket,19-08-2025,25-08-2025,
3,192041/198242                                               ,Μπανάνες,1.59,2.19,,Φρούτα,Kg,,mymarket,19-08-2025,25-08-2025,
4,198117/198452                                               ,Πορτοκάλια Βαλέντσια,1.09,1.19,,Φρούτα,Kg,,mymarket,19-08-2025,25-08-2025,
6,198108/198109                                               ,Αχλάδια,2.69,3.99,,Φρούτα,Kg,,mymarket,19-08-2025,25-08-2025,
7.1,198096                                                      ,Μήλα Golden Delicious,2.65,2.65,198096_E1.jpg,Φρούτα,Kg,,mymarket,19-08-2025,25-08-2025,
7.2,198095                                                      ,Μήλα Granny Smith ,2.49,2.49,198095_E1.jpg,Φρούτα,Kg,,mymarket,19-08-2025,25-08-2025,
7.4,198271                                                      ,Μήλα Gala,1.99,1.99,198271_E1.jpg,Φρούτα,Kg,,mymarket,19-08-2025,25-08-2025,
8,198212                                                      ,Ρόδια,5.40,5.40,198212_E1.jpg,Φρούτα,Kg,,mymarket,19-08-2025,25-08-2025,
9,192081/198179                                               ,Μανιτάρια,5.10,8.50,,Λαχανικά,Kg,,mymarket,19-08-2025,25-08-2025,
11,198028                                                      ,Τομάτες,1.75,1.75,198028_E1.jpg,Λαχανικά,Kg,,mymarket,19-08-2025,25-08-2025,
12,192066/198676                                               ,Τοματίνια,4.18,7.96,,Λαχανικά,Kg,,mymarket,19-08-2025,25-08-2025,
13,198026                                                      ,Αγγούρια,0.49,0.49,198026_E1.jpg,Λαχανικά,Kg,,mymarket,19-08-2025,25-08-2025,
14,198027                                                      ,Κολοκύθια,1.19,1.19,198027_E1.jpg,Λαχανικά,kg,,mymarket,19-08-2025,25-08-2025,
15,198024                                                      ,Μαρούλια,0.75,0.75,198024_E1.jpg,Λαχανικά,Kg,,mymarket,19-08-2025,25-08-2025,
16,198171                                                      ,Ρόκα,9.90,9.90,198171_E1.jpg,Λαχανικά,Kg,,mymarket,19-08-2025,25-08-2025,
17.1,198705                                                      ,Πατάτες Κύπρου,1.45,1.45,198705_E1.jpg,Λαχανικά,Kg,,mymarket,19-08-2025,25-08-2025,
17.2,192303/198329                                               ,Πατάτες εγχώριες,0.62,1.65,,Λαχανικά,Kg,,mymarket,19-08-2025,25-08-2025,
17.3,198257                                                      ,Πατάτες εισαγωγής,2.40,2.40,198257_E1.jpg,Λαχανικά,Kg,,mymarket,19-08-2025,25-08-2025,
18,198183                                                      ,Σκόρδα (κομμάτι),0.69,0.69,198183_E1.jpg,Λαχανικά,τμχ.,,mymarket,19-08-2025,25-08-2025,
19,198046/198187                                               ,Κρεμμύδια ξερά,0.70,0.88,,Λαχανικά,Kg,,mymarket,19-08-2025,25-08-2025,
20,198013                                                      ,Κρεμμύδια φρέσκα,2.40,2.40,198013_E1.jpg,Λαχανικά,Kg,,mymarket,19-08-2025,25-08-2025,
21,198009                                                      ,Σπανάκι,2.50,2.50,198009_E1.jpg,Λαχανικά,Kg,,mymarket,19-08-2025,25-08-2025,
22,198012                                                      ,Παντζάρια,1.49,1.49,198012_E1.jpg,Λαχανικά,Kg,,mymarket,19-08-2025,25-08-2025,
23,192321/198791                                               ,Καρότα,0.79,1.00,,Λαχανικά,Kg,,mymarket,19-08-2025,25-08-2025,
24,192062                                                      ,Ραπανάκια,0.97,0.97,192062_E1.jpg,Λαχανικά,Kg,,mymarket,19-08-2025,25-08-2025,
25,198034/198035                                               ,Λάχανα,0.79,1.06,,Λαχανικά,Kg,,mymarket,19-08-2025,25-08-2025,
26,198036                                                      ,Κουνουπίδια,2.45,2.45,198036_E1.jpg,Λαχανικά,Kg,,mymarket,19-08-2025,25-08-2025,
27,198156                                                      ,Μπρόκολο,3.25,3.25,198156_E1.jpg,Λαχανικά,Kg,,mymarket,19-08-2025,25-08-2025,
28.1,198039                                                      ,Πιπεριές χονδρές,2.18,2.18,198039_E1.jpg,Λαχανικά,Kg,,mymarket,19-08-2025,25-08-2025,
28.2,198040                                                      ,Πιπεριές μακριές,2.48,2.48,198040_E1.jpg,Λαχανικά,Kg,,mymarket,19-08-2025,25-08-2025,
29,198037/198038                                               ,Μελιτζάνες,1.25,1.68,,Λαχανικά,Kg,,mymarket,19-08-2025,25-08-2025,
30,198003                                                      ,Μαϊντανός,0.65,0.65,,Λαχανικά,Kg,,mymarket,19-08-2025,25-08-2025,
31,198001                                                      ,Άνηθος,0.69,0.69,198001_E1.jpg,Λαχανικά,Kg,,mymarket,19-08-2025,25-08-2025,
32,198002                                                      ,Σέλινο,1.99,1.99,198002_E1.jpg,Λαχανικά,Kg,,mymarket,19-08-2025,25-08-2025,
33,198016                                                      ,Φασολάκια ,3.28,3.28,198016_E1.jpg,Λαχανικά,Kg,,mymarket,19-08-2025,25-08-2025,
1,1,ΣΤΑΦΥΛΙΑ,2.63,4.7,,Φρούτα,Kg,,sklavenitis,19-08-2025,25-08-2025,
2,2,ΛΕΜΟΝΙΑ,1.9,2.53,,Φρούτα,Kg,,sklavenitis,19-08-2025,25-08-2025,
3,3,ΜΠΑΝΑΝΕΣ,1.27,1.85,,Φρούτα,Kg,,sklavenitis,19-08-2025,25-08-2025,
4,4,ΠΟΡΤΟΚΑΛΙΑ ΒΑΛΕΝΤΣΙΑ,1.03,1.1,,Φρούτα,Kg,,sklavenitis,19-08-2025,25-08-2025,
6,6,ΑΧΛΑΔΙΑ,1.05,3.87,,Φρούτα,Kg,,sklavenitis,19-08-2025,25-08-2025,
7.1,7.1,ΜΗΛΑ GOLDEN DELICIOUS,2.23,2.25,,Φρούτα,Kg,,sklavenitis,19-08-2025,25-08-2025,
7.2,7.2,ΜΗΛΑ GRANNY SMITH,1.95,1.95,,Φρούτα,Kg,,sklavenitis,19-08-2025,25-08-2025,
7.3,7.3,ΜΗΛΑ STARKIN DELICIOUS,1.5,1.75,,Φρούτα,Kg,,sklavenitis,19-08-2025,25-08-2025,
7.4,7.4,ΜΗΛΑ GALA,1.85,1.85,,Φρούτα,Kg,,sklavenitis,19-08-2025,25-08-2025,
8,8,ΡΟΔΙΑ,5.4,5.4,,Φρούτα,Kg,,sklavenitis,19-08-2025,25-08-2025,
9,9,ΜΑΝΙΤΑΡΙΑ,4.23,8.2,,Λαχανικά,Kg,,sklavenitis,19-08-2025,25-08-2025,
10,10,ΑΓΚΙΝΑΡΕΣ,0.7,0.7,,Λαχανικά,Kg,,sklavenitis,19-08-2025,25-08-2025,
11,11,ΝΤΟΜΑΤΕΣ,1.43,1.88,,Λαχανικά,Kg,,sklavenitis,19-08-2025,25-08-2025,
12,12,ΝΤΟΜΑΤΙΝΙΑ,3.4,8.72,,Λαχανικά,Kg,,sklavenitis,19-08-2025,25-08-2025,
13,13,ΑΓΓΟΥΡΙΑ,1.48,2.02,,Λαχανικά,Kg,,sklavenitis,19-08-2025,25-08-2025,
14,14,ΚΟΛΟΚΥΘΙΑ,1.02,1.35,,Λαχανικά,kg,,sklavenitis,19-08-2025,25-08-2025,
15a,15a,ΜΑΡΟΥΛΙΑ,1.5,1.5,,,,,sklavenitis,19-08-2025,25-08-2025,
15b,15b,ΜΑΡΟΥΛΙΑ ΤΕΜΑΧΙΟ,0.67,0.9,,,,,sklavenitis,19-08-2025,25-08-2025,
16,16,ΡΟΚΑ,7.5,7.5,,Λαχανικά,Kg,,sklavenitis,19-08-2025,25-08-2025,
17.1,17.1,ΠΑΤΑΤΕΣ ΚΥΠΡΟΥ,1.45,1.45,,Λαχανικά,Kg,,sklavenitis,19-08-2025,25-08-2025,
17.2,17.2,ΠΑΤΑΤΕΣ ΕΓΧΩΡΙΕΣ,0.6,1.8,,Λαχανικά,Kg,,sklavenitis,19-08-2025,25-08-2025,
17.3,17.3,ΠΑΤΑΤΕΣ ΕΙΣΑΓΩΓΗΣ,1.98,1.98,,Λαχανικά,Kg,,sklavenitis,19-08-2025,25-08-2025,
18,18,ΣΚΟΡΔΑ ΤΕΜΑΧΙΟ,0.4,0.6,,Λαχανικά,τμχ.,,sklavenitis,19-08-2025,25-08-2025,
19,19,ΚΡΕΜΜΥΔΙΑ ΞΕΡΑ,0.55,1.5,,Λαχανικά,Kg,,sklavenitis,19-08-2025,25-08-2025,
20,20,ΚΡΕΜΜΥΔΙΑ ΦΡΕΣΚΑ,2.15,5.2,,Λαχανικά,Kg,,sklavenitis,19-08-2025,25-08-2025,
21,21,ΣΠΑΝΑΚΙ,2.35,2.35,,Λαχανικά,Kg,,sklavenitis,19-08-2025,25-08-2025,
22,22,ΠΑΝΤΖΑΡΙΑ,1.35,1.35,,Λαχανικά,Kg,,sklavenitis,19-08-2025,25-08-2025,
23,23,ΚΑΡΟΤΑ,0.75,0.85,,Λαχανικά,Kg,,sklavenitis,19-08-2025,25-08-2025,
24,24,ΡΑΠΑΝΑΚΙΑ,6.24,6.4,,Λαχανικά,Kg,,sklavenitis,19-08-2025,25-08-2025,
25,25,ΛΑΧΑΝΑ,0.62,2.18,,Λαχανικά,Kg,,sklavenitis,19-08-2025,25-08-2025,
26,26,ΚΟΥΝΟΥΠΙΔΙΑ,2.18,2.2,,Λαχανικά,Kg,,sklavenitis,19-08-2025,25-08-2025,
27,27,ΜΠΡΟΚΟΛΑ,2.95,2.95,,Λαχανικά,Kg,,sklavenitis,19-08-2025,25-08-2025,
28.1,28.1,ΠΙΠΕΡΙΕΣ ΧΟΝΤΡΕΣ,1.98,6.05,,Λαχανικά,Kg,,sklavenitis,19-08-2025,25-08-2025,
28.2,28.2,ΠΙΠΕΡΙΕΣ ΜΑΚΡΙΕΣ,2.28,6.8,,Λαχανικά,Kg,,sklavenitis,19-08-2025,25-08-2025,
29,29,ΜΕΛΙΤΖΑΝΕΣ,1.15,1.6,,Λαχανικά,Kg,,sklavenitis,19-08-2025,25-08-2025,
30,30,ΜΑΪΝΤΑΝΟΣ,6.2,6.2,,Λαχανικά,Kg,,sklavenitis,19-08-2025,25-08-2025,
31,31,ΑΝΙΘΟΣ,6.5,6.5,,Λαχανικά,Kg,,sklavenitis,19-08-2025,25-08-2025,
32,32,ΣΕΛΙΝΟ,1.68,5.42,,Λαχανικά,Kg,,sklavenitis,19-08-2025,25-08-2025,
33,33,ΦΑΣΟΛΑΚΙΑ,3.12,3.65,,Λαχανικά,Kg,,sklavenitis,19-08-2025,25-08-2025,
1,18020,Σταφύλια,2,59,2,Φρούτα,Kg,,synka,19-08-2025,25-08-2025,"['59', '1.png']"
2,49481,Λεμόνια,2,69,2,Φρούτα,Kg,,synka,19-08-2025,25-08-2025,"['69', '2.png']"
3,203617,Μπανάνες,1,25,1,Φρούτα,Kg,,synka,19-08-2025,25-08-2025,"['25', '3.png']"
4,06957,Πορτοκάλια,1,38,1,Φρούτα,Kg,,synka,19-08-2025,25-08-2025,"['38', '4.png']"
6,164852,Αχλάδια,1,98,1,Φρούτα,Kg,,synka,19-08-2025,25-08-2025,"['98', '6.png']"
7.2,05762,Μήλα Granny Smith,1,98,1,Φρούτα,Kg,,synka,19-08-2025,25-08-2025,"['98', '72.png']"
7.3,05700,Μήλα Starkin Delicious,2,19,2,Φρούτα,Kg,,synka,19-08-2025,25-08-2025,"['19', '73.png']"
7.4,18323,Μήλα Gala,2,19,2,Φρούτα,Kg,,synka,19-08-2025,25-08-2025,"['19', '74.png']"
8,05862,Ρόδια,5,98,5,Φρούτα,Kg,,synka,19-08-2025,25-08-2025,"['98', '8.png']"
9,03702,Μανιτάρια,4,15,4,Λαχανικά,Kg,,synka,19-08-2025,25-08-2025,"['15', '9.png']"
11,06729,Τομάτες,1,85,1,Λαχανικά,Kg,,synka,19-08-2025,25-08-2025,"['85', '11.png']"
12,160308,Τοματίνια,3,95,3,Λαχανικά,Kg,,synka,19-08-2025,25-08-2025,"['95', '12.png']"
13,05760,Αγγούρια,1,65,1,Λαχανικά,Kg,,synka,19-08-2025,25-08-2025,"['65', '13.png']"
14,05761,Κολοκύθια,1,08,1,Λαχανικά,kg,,synka,19-08-2025,25-08-2025,"['08', '14.png']"
15,05703,Μαρούλια,2,72,2,Λαχανικά,Kg,,synka,19-08-2025,25-08-2025,"['72', '15.png']"
16,67995,Ρόκα,6,40,6,Λαχανικά,Kg,,synka,19-08-2025,25-08-2025,"['40', '16.png']"
17.1,97132,Πατάτες Κύπρου,1,55,1,Λαχανικά,Kg,,synka,19-08-2025,25-08-2025,"['55', '171.png']"
17.2,93742,Πατάτες εγχώριες,0,82,0,Λαχανικά,Kg,,synka,19-08-2025,25-08-2025,"['82', '172.png']"
18,18963,Σκόρδα,5,68,5,Λαχανικά,τμχ.,,synka,19-08-2025,25-08-2025,"['68', '18.png']"
19,125220,Κρεμμύδια ξερά,0,85,0,Λαχανικά,Kg,,synka,19-08-2025,25-08-2025,"['85', '19.png']"
20,146649,Κρεμμύδια φρέσκα,6,90,6,Λαχανικά,Kg,,synka,19-08-2025,25-08-2025,"['90', '20.png']"
21,06956,Σπανάκι,2,24,2,Λαχανικά,Kg,,synka,19-08-2025,25-08-2025,"['24', '21.png']"
22,06784,Παντζάρια,1,49,1,Λαχανικά,Kg,,synka,19-08-2025,25-08-2025,"['49', '22.png']"
23,05699,Καρότα,0,78,0,Λαχανικά,Kg,,synka,19-08-2025,25-08-2025,"['78', '23.png']"
24,05642,Ραπανάκια,7,84,7,Λαχανικά,Kg,,synka,19-08-2025,25-08-2025,"['84', '24.png']"
25,05698,Λάχανα,0,49,0,Λαχανικά,Kg,,synka,19-08-2025,25-08-2025,"['49', '25.png']"
26,05764,Κουνουπίδια,2,15,2,Λαχανικά,Kg,,synka,19-08-2025,25-08-2025,"['15', '26.png']"
27,05771,Μπρόκολο,2,98,2,Λαχανικά,Kg,,synka,19-08-2025,25-08-2025,"['98', '27.png']"
28.1,05701,Πιπεριές χονδρές,1,59,1,Λαχανικά,Kg,,synka,19-08-2025,25-08-2025,"['59', '281.png']"
28.2,18855,Πιπεριές μακριές,2,65,2,Λαχανικά,Kg,,synka,19-08-2025,25-08-2025,"['65', '282.png']"
29,05767,Μελιτζάνες,1,19,1,Λαχανικά,Kg,,synka,19-08-2025,25-08-2025,"['19', '29.png']"
30,145131,Μαϊντανός,6,80,6,Λαχανικά,Kg,,synka,19-08-2025,25-08-2025,"['80', '30.png']"
31,164662,Άνηθος,8,50,8,Λαχανικά,Kg,,synka,19-08-2025,25-08-2025,"['50', '31.png']"
32,05770,Σέλινο,6,80,6,Λαχανικά,Kg,,synka,19-08-2025,25-08-2025,"['80', '32.png']"
33,14631,Φασολάκια,3,98,3,Λαχανικά,Kg,,synka,19-08-2025,25-08-2025,"['98', '33.png']"
