CATEGORY,BARCODE,NAME,PRICE_MIN,PRICE_MAX,IMAGE,CATEGORY_NAME,UNIT,DISPLAY,retailer,from,to,null
32,05770,Σέλινο,1.49,1.49,32.png,Λαχανικά,Kg,,synka,01-04-2025,07-04-2025,
13,5235,Αγγούρια,1.75,1.75,,Λαχανικά,Kg,,xalkiadakis,01-04-2025,07-04-2025,
31,5242,Άνηθος,0.88,0.88,,Λαχανικά,Kg,,xalkiadakis,01-04-2025,07-04-2025,
6,5317,Αχλάδια,1.85,1.85,,Φρούτα,Kg,,xalkiadakis,01-04-2025,07-04-2025,
23,5212,Καρότα,0.88,0.88,,Λαχανικά,Kg,,xalkiadakis,01-04-2025,07-04-2025,
14,177209,Κολοκύθια,1.95,1.95,,Λαχανικά,kg,,xalkiadakis,01-04-2025,07-04-2025,
26,5228,Κουνουπίδια,1.75,1.75,,Λαχανικά,Kg,,xalkiadakis,01-04-2025,07-04-2025,
19,5211,Κρεμμύδια ξερά,0.90,0.90,,Λαχανικά,Kg,,xalkiadakis,01-04-2025,07-04-2025,
20,5244,Κρεμμύδια φρέσκα,0.88,0.88,,Λαχανικά,Kg,,xalkiadakis,01-04-2025,07-04-2025,
25,5239,Λάχανα,0.73,0.73,,Λαχανικά,Kg,,xalkiadakis,01-04-2025,07-04-2025,
2,5298,Λεμόνια,0.90,0.90,,Φρούτα,Kg,,xalkiadakis,01-04-2025,07-04-2025,
30,5232,Μαϊντανός,0.70,0.70,,Λαχανικά,Kg,,xalkiadakis,01-04-2025,07-04-2025,
9,29248,Μανιτάρια,4.15,4.15,,Λαχανικά,Kg,,xalkiadakis,01-04-2025,07-04-2025,
5,177092,Μανταρίνια,1.75,1.75,,Φρούτα,Kg,,xalkiadakis,01-04-2025,07-04-2025,
15,118449,Μαρούλια,0.75,0.75,,Λαχανικά,Kg,,xalkiadakis,01-04-2025,07-04-2025,
29,5216,Μελιτζάνες,1.95,1.95,,Λαχανικά,Kg,,xalkiadakis,01-04-2025,07-04-2025,
7.1,5245,Μήλα Golden Delicious,2.10,2.10,,Φρούτα,Kg,,xalkiadakis,01-04-2025,07-04-2025,
7.2,5215,Μήλα Granny Smith ,1.87,1.87,,Φρούτα,Kg,,xalkiadakis,01-04-2025,07-04-2025,
7.3,5208,Μήλα Starkin Delicious,1.75,1.75,,Φρούτα,Kg,,xalkiadakis,01-04-2025,07-04-2025,
3,5237,Μπανάνες,1.39,1.39,,Φρούτα,Kg,,xalkiadakis,01-04-2025,07-04-2025,
27,5236,Μπρόκολο,2.65,2.65,,Λαχανικά,Kg,,xalkiadakis,01-04-2025,07-04-2025,
22,5241,Παντζάρια,1.28,1.28,,Λαχανικά,Kg,,xalkiadakis,01-04-2025,07-04-2025,
17,43492,Πατάτες,1.67,1.67,,Λαχανικά,Kg,,xalkiadakis,01-04-2025,07-04-2025,
17.2,55033,Πατάτες εγχώριες,1.10,1.10,,Λαχανικά,Kg,,xalkiadakis,01-04-2025,07-04-2025,
17.1,44153,Πατάτες Κύπρου,1.67,1.67,,Λαχανικά,Kg,,xalkiadakis,01-04-2025,07-04-2025,
28.2,5321,Πιπεριές μακριές,3.25,3.25,,Λαχανικά,Kg,,xalkiadakis,01-04-2025,07-04-2025,
28.1,5222,Πιπεριές χονδρές,3.50,3.50,,Λαχανικά,Kg,,xalkiadakis,01-04-2025,07-04-2025,
4,5213,Πορτοκάλια Βαλέντσια,1.05,1.05,,Φρούτα,Kg,,xalkiadakis,01-04-2025,07-04-2025,
24,5273,Ραπανάκια,1.85,1.85,,Λαχανικά,Kg,,xalkiadakis,01-04-2025,07-04-2025,
8,5323,Ρόδια,6.35,6.35,,Φρούτα,Kg,,xalkiadakis,01-04-2025,07-04-2025,
16,118438,Ρόκα,1.20,1.20,,Λαχανικά,Kg,,xalkiadakis,01-04-2025,07-04-2025,
32,5243,Σέλινο,0.70,0.70,,Λαχανικά,Kg,,xalkiadakis,01-04-2025,07-04-2025,
18,98893,Σκόρδα (κομμάτι),0.58,0.58,,Λαχανικά,τμχ.,,xalkiadakis,01-04-2025,07-04-2025,
21,5259,Σπανάκι,2.29,2.29,,Λαχανικά,Kg,,xalkiadakis,01-04-2025,07-04-2025,
11,5234,Τομάτες,1.48,1.48,,Λαχανικά,Kg,,xalkiadakis,01-04-2025,07-04-2025,
12,86360,Τοματίνια,2.15,2.15,,Λαχανικά,Kg,,xalkiadakis,01-04-2025,07-04-2025,
33,5277,Φασολάκια ,4.95,4.95,,Λαχανικά,Kg,,xalkiadakis,01-04-2025,07-04-2025,
